species,decimalLongitude,decimalLatitude,coordUncertaintyAdjusted,group
c_inflatus,-119.533056,34.953611,2500,c_inflatus_15
c_inflatus,-119.79,35.24,2500,c_inflatus_64
c_inflatus,-117.496055,34.867514,2500,c_inflatus_1
c_inflatus,-115.614088,34.818668,2500,c_inflatus_11
c_inflatus,-117.517075,34.919237,2500,c_inflatus_1
c_inflatus,-120.652043,36.633354,2500,c_inflatus_55
c_inflatus,-118.033061,35.020795,2500,c_inflatus_62
c_inflatus,-120.700141,36.616249,5000,c_inflatus_55
c_inflatus,-120.360144,36.258737000000004,2500,c_inflatus_50
c_inflatus,-120.763621,36.593285,2500,c_inflatus_55
c_inflatus,-117.495712,34.989087,2500,c_inflatus_1
c_inflatus,-120.837454,36.719757,2500,c_inflatus_53
c_inflatus,-117.878169,35.181556,2500,c_inflatus_43
c_inflatus,-120.719101,36.536094,5000,c_inflatus_55
c_inflatus,-117.800894,34.743599,2500,c_inflatus_8
c_inflatus,-120.462282,36.453599,2500,c_inflatus_51
c_inflatus,-117.664614,35.46913,2500,c_inflatus_32
c_inflatus,-117.972547,35.015345,2500,c_inflatus_25
c_inflatus,-120.684796,36.592144,2500,c_inflatus_55
c_inflatus,-120.706604,36.558964,2500,c_inflatus_55
c_inflatus,-117.98615,35.142515,2500,c_inflatus_65
c_inflatus,-118.175746,35.08769,2500,c_inflatus_58
c_inflatus,-120.997552,36.973336,2500,c_inflatus_56
c_inflatus,-120.132675,35.53428,2500,c_inflatus_33
c_inflatus,-120.092912,35.350546,2500,c_inflatus_28
c_inflatus,-119.704669,35.20962,2500,c_inflatus_67
c_inflatus,-119.826,35.016,2500,c_inflatus_14
c_inflatus,-119.617626,35.091637,2500,c_inflatus_23
c_inflatus,-117.45026,34.966031,2500,c_inflatus_1
c_inflatus,-117.445103,34.962905,2500,c_inflatus_1
c_inflatus,-117.985,35.1254,5000,c_inflatus_65
c_inflatus,-117.532804,34.964332,2500,c_inflatus_1
c_inflatus,-117.6657,35.441454,2500,c_inflatus_32
c_inflatus,-117.6582,35.368311,2500,c_inflatus_34
c_inflatus,-117.850387,35.049319,5000,c_inflatus_61
c_inflatus,-117.186667,35.178611,2500,c_inflatus_40
c_inflatus,-117.758122,34.735152,2500,c_inflatus_8
c_inflatus,-117.613163,35.26051,2500,c_inflatus_45
c_inflatus,-119.463857,34.883005,2500,c_inflatus_19
c_inflatus,-117.513723,34.894659,2500,c_inflatus_1
c_inflatus,-118.246987,35.040047,2500,c_inflatus_26
c_inflatus,-117.6572,35.368,2500,c_inflatus_34
c_inflatus,-117.550578,35.026149,2500,c_inflatus_1
c_inflatus,-120.765176,36.756035,2500,c_inflatus_54
c_inflatus,-120.081187,35.534098,2500,c_inflatus_33
c_inflatus,-117.016931,34.891395,2500,c_inflatus_12
c_inflatus,-120.853262,36.910946,5000,c_inflatus_52
c_inflatus,-119.416832,35.055181,2500,c_inflatus_24
c_inflatus,-117.580518,34.847968,2500,c_inflatus_16
c_inflatus,-117.668072,34.69177,2500,c_inflatus_6
c_inflatus,-119.847892,35.325997,2500,c_inflatus_39
c_inflatus,-117.944346,35.053515,2500,c_inflatus_60
c_inflatus,-117.56254,35.077837,2500,c_inflatus_1
c_inflatus,-117.612591,35.242349,2500,c_inflatus_45
c_inflatus,-117.444544,34.962482,2500,c_inflatus_1
c_inflatus,-119.350762,35.061001,2500,c_inflatus_21
c_inflatus,-117.49092,34.809057,2500,c_inflatus_10
c_inflatus,-119.571808,34.73065,5000,c_inflatus_5
c_inflatus,-118.163052,34.900233,2500,c_inflatus_18
c_inflatus,-117.469337,34.920696,5000,c_inflatus_1
c_inflatus,-117.051416,35.097857,2500,c_inflatus_27
c_inflatus,-117.881043,35.188352,2500,c_inflatus_43
c_inflatus,-117.023,34.8987,5000,c_inflatus_12
c_inflatus,-117.5187,34.9235,2500,c_inflatus_1
c_inflatus,-117.6109,35.3094,2500,c_inflatus_35
c_inflatus,-117.868933,35.716989,2500,c_inflatus_47
c_inflatus,-119.418318,35.0046,2500,c_inflatus_17
c_inflatus,-120.404091,36.107698,2500,c_inflatus_49
c_inflatus,-117.514313,34.895623,2500,c_inflatus_1
c_inflatus,-119.443092,34.884928,2500,c_inflatus_19
c_inflatus,-117.777285,34.734986,3500,c_inflatus_8
c_inflatus,-117.59071900000001,35.438909,2500,c_inflatus_31
c_inflatus,-117.567632,35.087641,2500,c_inflatus_1
c_inflatus,-117.1863056,35.15461111,2500,c_inflatus_40
c_inflatus,-118.1363,34.6948,5000,c_inflatus_7
c_inflatus,-117.60833,35.31472,2500,c_inflatus_35
c_inflatus,-117.8075,35.003,2500,c_inflatus_61
c_inflatus,-117.827004,34.625033,2500,c_inflatus_4
c_inflatus,-117.532,34.959,2500,c_inflatus_1
c_inflatus,-119.53,35.02,2500,c_inflatus_22
c_inflatus,-118.82276,35.123776,2500,c_inflatus_57
c_inflatus,-119.400892,34.931126,5000,c_inflatus_19
c_inflatus,-117.509205,35.218732,2500,c_inflatus_44
c_inflatus,-119.70169,35.207394,2500,c_inflatus_67
c_inflatus,-119.773249,35.204229,2500,c_inflatus_64
c_inflatus,-117.460036,34.970707,2500,c_inflatus_1
c_inflatus,-117.45,34.96666667,2500,c_inflatus_1
c_inflatus,-117.702284,34.673728,2500,c_inflatus_6
c_inflatus,-120.366079,36.036318,2500,c_inflatus_48
c_inflatus,-117.753406,35.209271,2500,c_inflatus_42
c_inflatus,-119.7013,35.458963,3000,c_inflatus_36
c_inflatus,-118.05086,35.023987,2500,c_inflatus_62
c_inflatus,-119.435868,35.055956,2500,c_inflatus_24
c_inflatus,-118.088034,35.050194,2500,c_inflatus_62
c_inflatus,-118.164492,34.921836,5000,c_inflatus_18
c_inflatus,-118.251193,35.109273,2500,c_inflatus_63
c_inflatus,-120.265689,35.69668,2500,c_inflatus_46
c_inflatus,-119.46048,35.146333,2500,c_inflatus_59
c_inflatus,-117.029142,35.210301,2500,c_inflatus_29
c_inflatus,-117.761311,34.926528,2500,c_inflatus_20
c_inflatus,-117.60947,35.241812,2500,c_inflatus_45
c_inflatus,-117.56047,35.05927,2500,c_inflatus_1
c_inflatus,-117.556504,35.046729,2500,c_inflatus_1
c_inflatus,-117.57263,35.104997,2500,c_inflatus_1
c_inflatus,-117.465022,34.734525,2500,c_inflatus_9
c_inflatus,-119.827075,35.017301,2500,c_inflatus_14
c_inflatus,-119.621208,35.069208,5000,c_inflatus_23
c_inflatus,-118.95,35.425,2500,c_inflatus_37
c_inflatus,-117.853105,35.162748,2500,c_inflatus_43
c_simulans,-117.044086,33.771264,2500,c_simulans_21
c_simulans,-116.638559,33.690802,2500,c_simulans_22
c_simulans,-117.32495,33.45311,2500,c_simulans_10
c_simulans,-116.528611,33.140556,2500,c_simulans_8
c_simulans,-116.428651,33.049953,2500,c_simulans_6
c_simulans,-116.515825,32.969057,2500,c_simulans_5
c_simulans,-116.498593,33.157924,2500,c_simulans_8
c_simulans,-116.452728,33.581535,2500,c_simulans_27
c_simulans,-116.455799,33.603051,2500,c_simulans_27
c_simulans,-116.899837,33.526195,2500,c_simulans_14
c_simulans,-116.869863,33.901383,2500,c_simulans_20
c_simulans,-116.5269657,33.4923738,2500,c_simulans_17
c_simulans,-116.6409551,33.6940235,2500,c_simulans_22
c_simulans,-116.864883,33.479832,2500,c_simulans_14
c_simulans,-116.665916,33.701086,2500,c_simulans_22
c_simulans,-116.5375,33.14583,2500,c_simulans_8
c_simulans,-116.862599,33.89014431,2500,c_simulans_20
c_simulans,-116.495,33.21089,2500,c_simulans_30
c_simulans,-116.697862,33.480845,2500,c_simulans_15
c_simulans,-116.456765,33.584845,2500,c_simulans_27
c_simulans,-116.552456,33.158593,2500,c_simulans_8
c_simulans,-116.638146,33.693879,2500,c_simulans_22
c_simulans,-117.248863,33.636069,2500,c_simulans_28
c_simulans,-117.351108,33.766495,4000,c_simulans_24
c_simulans,-116.385019,33.347753,2500,c_simulans_12
c_simulans,-116.5583333,33.47361111,2500,c_simulans_17
c_simulans,-117.016931,34.891395,2500,c_simulans_19
c_simulans,-116.525975,33.080371,2500,c_simulans_7
c_simulans,-116.489097,33.098751,2500,c_simulans_7
c_simulans,-117.271559,33.674175,2500,c_simulans_28
c_simulans,-117.045453,33.5997,2500,c_simulans_25
c_simulans,-116.550865,33.062829,4000,c_simulans_7
c_simulans,-116.441857,33.504797,2500,c_simulans_16
c_simulans,-117.486905,33.724545,2500,c_simulans_18
c_simulans,-116.692577,33.374065,5000,c_simulans_13
c_simulans,-116.481378,33.093566,2500,c_simulans_7
c_simulans,-116.596524,33.489246,5000,c_simulans_17
c_simulans,-116.48286,32.93774,2500,c_simulans_5
c_simulans,-116.512177,33.071554,2500,c_simulans_7
c_simulans,-116.512219,33.211255,2500,c_simulans_30
c_simulans,-116.382699,32.806613,5000,c_simulans_4
c_simulans,-116.45293,33.046164,2500,c_simulans_6
c_simulans,-116.483734,32.938316,2500,c_simulans_5
c_simulans,-116.46047,32.924673,2500,c_simulans_5
c_simulans,-116.34373,32.63685,2500,c_simulans_1
c_simulans,-116.504,32.957,2500,c_simulans_5
c_simulans,-116.483792,33.15534,2500,c_simulans_8
c_simulans,-116.5381,33.1472,2500,c_simulans_8
c_simulans,-116.24361,32.665,2500,c_simulans_2
c_simulans,-116.874885,33.523709,5000,c_simulans_14
c_simulans,-116.6631,33.2395,2500,c_simulans_9
c_simulans,-116.5292,33.1397,2500,c_simulans_8
c_simulans,-116.445801,33.146856,2500,c_simulans_8
c_simulans,-116.4894,33.092,2500,c_simulans_7
c_simulans,-116.5372,33.1467,2500,c_simulans_8
c_simulans,-116.488225,33.21831,2500,c_simulans_30
c_simulans,-116.6,33.23333,2500,c_simulans_29
c_simulans,-116.569,33.20373,2500,c_simulans_29
c_simulans,-116.263823,32.765138,2500,c_simulans_3
c_simulans,-117.397683,33.645699,2500,c_simulans_26
c_simulans,-116.471689,33.21946,2500,c_simulans_30
c_simulans,-116.047581,33.390544,2500,c_simulans_11
c_simulans,-116.786987,33.722885,2500,c_simulans_23
c_simulans,-116.525769,33.08034,3000,c_simulans_7
s_diversifolius,-118.761324,36.20566,2500,s_diversifolius_2
s_diversifolius,-121.557489,39.598253,2500,s_diversifolius_24
s_diversifolius,-119.729136,37.095874,2500,s_diversifolius_14
s_diversifolius,-121.557489,39.598253,3100,s_diversifolius_24
s_diversifolius,-121.543889,39.596111,2500,s_diversifolius_24
s_diversifolius,-121.544444,39.596111,3100,s_diversifolius_24
s_diversifolius,-121.544444,39.596389,5000,s_diversifolius_24
s_diversifolius,-119.201793,36.973193,2500,s_diversifolius_16
s_diversifolius,-121.541111,39.5952778,4000,s_diversifolius_24
s_diversifolius,-119.599723,37.378057,2500,s_diversifolius_28
s_diversifolius,-121.543916,39.558249000000004,2500,s_diversifolius_24
s_diversifolius,-121.5427778,39.59416667,2500,s_diversifolius_24
s_diversifolius,-121.549444,39.61194444,2500,s_diversifolius_24
s_diversifolius,-121.559675,39.61042,2500,s_diversifolius_24
s_diversifolius,-119.572778,37.340833,2500,s_diversifolius_28
s_diversifolius,-121.5444444,39.59027778,2500,s_diversifolius_24
s_diversifolius,-121.54136,39.598844,2500,s_diversifolius_24
s_diversifolius,-119.528522,37.306739,2500,s_diversifolius_28
s_diversifolius,-119.3953457,37.0896468,2500,s_diversifolius_1
s_diversifolius,-119.507479,37.258483,2500,s_diversifolius_28
s_diversifolius,-121.5511111,39.63027778,2500,s_diversifolius_24
s_diversifolius,-121.54417,39.59889,2500,s_diversifolius_24
s_diversifolius,-120.706153,38.650855,2500,s_diversifolius_25
s_diversifolius,-120.664433,38.655274,2500,s_diversifolius_25
s_diversifolius,-121.553103,39.612672,2500,s_diversifolius_24
s_diversifolius,-121.553707,39.601577,2500,s_diversifolius_24
s_diversifolius,-119.64716,37.33841,2500,s_diversifolius_22
s_diversifolius,-121.551841,39.590507,2500,s_diversifolius_24
s_diversifolius,-119.347098,36.718925,2500,s_diversifolius_11
s_diversifolius,-118.91665,36.469776,5000,s_diversifolius_4
s_diversifolius,-119.728678,37.177937,2500,s_diversifolius_30
s_diversifolius,-119.869348,37.288794,2500,s_diversifolius_29
s_diversifolius,-119.946,37.462,2500,s_diversifolius_21
s_diversifolius,-119.846233,37.888669,2500,s_diversifolius_20
s_diversifolius,-119.414102,37.079066,2500,s_diversifolius_1
s_diversifolius,-119.107647,36.746161,2500,s_diversifolius_12
s_diversifolius,-119.799395,37.240824,3000,s_diversifolius_29
s_diversifolius,-119.775154,37.236873,2500,s_diversifolius_29
s_diversifolius,-118.708618,36.447,2500,s_diversifolius_3
s_diversifolius,-121.546555,39.597349,2500,s_diversifolius_24
s_diversifolius,-119.96996,37.427865,2500,s_diversifolius_21
s_diversifolius,-119.058208,36.740248,5000,s_diversifolius_12
s_diversifolius,-119.35894,37.0622,2500,s_diversifolius_1
s_diversifolius,-119.85472,37.88222,2500,s_diversifolius_20
s_diversifolius,-119.90481,37.217926,3232,s_diversifolius_26
s_diversifolius,-119.782273,37.943592,2500,s_diversifolius_19
s_diversifolius,-118.708158,36.44701,2500,s_diversifolius_3
s_diversifolius,-119.50871,37.22933,2500,s_diversifolius_28
s_diversifolius,-119.338943,36.822032,2500,s_diversifolius_6
s_diversifolius,-119.50952,36.81887,2500,s_diversifolius_5
s_diversifolius,-121.55307,39.59581,5000,s_diversifolius_24
s_diversifolius,-119.458103,37.064155,2500,s_diversifolius_1
s_diversifolius,-119.13275,36.74859,2500,s_diversifolius_12
s_diversifolius,-119.398224,37.0187,2500,s_diversifolius_1
s_diversifolius,-119.415289,37.078439,2500,s_diversifolius_1
s_diversifolius,-119.948493,37.260341,5000,s_diversifolius_26
s_diversifolius,-119.084003,36.913705,2500,s_diversifolius_10
s_diversifolius,-119.445157,36.896953,2500,s_diversifolius_9
s_diversifolius,-119.641774,36.929951,2500,s_diversifolius_8
s_diversifolius,-119.061945,36.746657,2500,s_diversifolius_12
s_diversifolius,-119.057413,36.747345,2500,s_diversifolius_12
s_diversifolius,-119.510417,36.818723,2500,s_diversifolius_5
s_diversifolius,-119.339629,36.71462,2500,s_diversifolius_11
s_diversifolius,-119.439527,36.896719,2500,s_diversifolius_9
s_diversifolius,-119.444553,37.076426,2500,s_diversifolius_1
s_diversifolius,-119.767291,37.007074,2500,s_diversifolius_13
s_diversifolius,-119.33968,37.352477,2500,s_diversifolius_17
s_diversifolius,-119.781239,37.240538,2500,s_diversifolius_29
s_diversifolius,-119.777815,37.2061,2500,s_diversifolius_29
s_diversifolius,-119.460953,37.190493,2500,s_diversifolius_28
s_diversifolius,-119.503396,37.287379,2500,s_diversifolius_28
s_diversifolius,-119.67243,37.317556,3000,s_diversifolius_22
s_diversifolius,-119.479527,37.087112,2500,s_diversifolius_1
s_diversifolius,-121.539761,39.557992,2500,s_diversifolius_24
s_diversifolius,-119.618016,37.195222,2500,s_diversifolius_27
s_diversifolius,-119.587643,37.05306,2500,s_diversifolius_15
s_diversifolius,-118.754647,36.215858,2500,s_diversifolius_2
s_diversifolius,-119.559496,37.322758,2500,s_diversifolius_28
s_diversifolius,-119.389571,37.093314,2500,s_diversifolius_1
s_diversifolius,-119.505908,37.257917,2500,s_diversifolius_28
s_diversifolius,-119.1996928,36.9591027,2500,s_diversifolius_16
s_diversifolius,-119.221242,36.961427,2500,s_diversifolius_16
s_diversifolius,-121.5483,39.6053,2500,s_diversifolius_24
s_diversifolius,-119.120947,36.738281,3000,s_diversifolius_12
s_diversifolius,-119.085178,36.691216,2500,s_diversifolius_12
s_diversifolius,-119.442855,37.015922,4841,s_diversifolius_1
s_diversifolius,-119.0997222,36.91777778,5000,s_diversifolius_10
s_diversifolius,-119.3580556,37.03888889,2500,s_diversifolius_1
s_diversifolius,-119.467198,37.09055,2500,s_diversifolius_1
s_diversifolius,-119.128111,36.737814,2500,s_diversifolius_12
s_diversifolius,-119.294594,36.905654,2500,s_diversifolius_7
s_diversifolius,-119.413568,37.076359,2500,s_diversifolius_1
s_diversifolius,-119.304104,37.044353,2500,s_diversifolius_1
s_diversifolius,-119.35835,37.06534,2500,s_diversifolius_1
s_diversifolius,-119.902311,37.218797,2500,s_diversifolius_26
s_diversifolius,-120.29531,37.700553,5000,s_diversifolius_18
s_diversifolius,-119.81403,37.241356,5000,s_diversifolius_29
s_diversifolius,-119.511517,37.233005,5000,s_diversifolius_28
s_diversifolius,-119.946776,37.255633,2500,s_diversifolius_26
s_diversifolius,-118.708521,36.447054,2500,s_diversifolius_3
s_diversifolius,-119.846233,37.888669,2500,s_diversifolius_20
s_diversifolius,-119.790408,37.945478,2500,s_diversifolius_19
s_diversifolius,-118.71667,36.440277,2500,s_diversifolius_3
s_diversifolius,-119.097017,36.7567,2500,s_diversifolius_12
s_diversifolius,-119.099722,36.917778,5000,s_diversifolius_10
s_diversifolius,-119.358056,37.038889,2500,s_diversifolius_1
s_diversifolius,-119.761037,37.228283,2500,s_diversifolius_29
s_diversifolius,-119.459305,37.098545,2500,s_diversifolius_1
s_diversifolius,-119.9523,37.461,2500,s_diversifolius_21
s_diversifolius,-120.675734,38.660811,2500,s_diversifolius_25
s_diversifolius,-119.959241,37.374865,2500,s_diversifolius_23
s_diversifolius,-121.62886,39.58669,2500,s_diversifolius_24
s_diversifolius,-119.40234,37.012844,2500,s_diversifolius_1
s_diversifolius,-119.515756,37.279669,2500,s_diversifolius_28
s_diversifolius,-119.416664,37.15139,2500,s_diversifolius_1
s_diversifolius,-118.71667,36.433887,2500,s_diversifolius_3
s_diversifolius,-119.452024,37.108773,5000,s_diversifolius_1
s_diversifolius,-118.81021,36.225037,2500,s_diversifolius_2
s_diversifolius,-119.12,36.73253,2500,s_diversifolius_12
s_diversifolius,-119.72433,37.190086,2500,s_diversifolius_30
s_drepanoides,-122.6532654,39.8213143,2500,s_drepanoides_18
s_drepanoides,-121.566667,39.698333,2500,s_drepanoides_3
s_drepanoides,-123.082222,40.372222,2500,s_drepanoides_14
s_drepanoides,-122.632485,39.891715,2500,s_drepanoides_18
s_drepanoides,-123.0672222,40.33472222,2500,s_drepanoides_14
s_drepanoides,-122.659167,39.816389,2500,s_drepanoides_18
s_drepanoides,-121.563774,39.710636,2500,s_drepanoides_3
s_drepanoides,-122.643056,39.897222,2500,s_drepanoides_18
s_drepanoides,-122.653056,39.8175,2500,s_drepanoides_18
s_drepanoides,-122.636667,39.895,2500,s_drepanoides_18
s_drepanoides,-122.896667,40.247778,2500,s_drepanoides_9
s_drepanoides,-123.020143,40.330439,2500,s_drepanoides_14
s_drepanoides,-122.479723,39.158219,2500,s_drepanoides_1
s_drepanoides,-123.1722,40.4702,2500,s_drepanoides_12
s_drepanoides,-122.628056,40.1475,2500,s_drepanoides_7
s_drepanoides,-122.584444,40.0725,2500,s_drepanoides_17
s_drepanoides,-122.568811,40.094978,2500,s_drepanoides_17
s_drepanoides,-121.565472,39.696388,2500,s_drepanoides_3
s_drepanoides,-122.658333,40.010278,2500,s_drepanoides_16
s_drepanoides,-122.608333,39.741666,2500,s_drepanoides_4
s_drepanoides,-122.651111,39.856111,2500,s_drepanoides_18
s_drepanoides,-122.599722,39.864722,2500,s_drepanoides_18
s_drepanoides,-122.649444,39.894722,2500,s_drepanoides_18
s_drepanoides,-122.648056,40.016111,2500,s_drepanoides_16
s_drepanoides,-122.651944,39.823889,2500,s_drepanoides_18
s_drepanoides,-122.653056,39.906944,2500,s_drepanoides_18
s_drepanoides,-122.655556,40.034722,2500,s_drepanoides_16
s_drepanoides,-122.667888,40.038103,2500,s_drepanoides_16
s_drepanoides,-122.67477,39.824425,2500,s_drepanoides_18
s_drepanoides,-122.649972,39.902001,2500,s_drepanoides_18
s_drepanoides,-122.641667,39.927099,2500,s_drepanoides_18
s_drepanoides,-122.715283,39.802139,5000,s_drepanoides_18
s_drepanoides,-122.661642,39.817325,2500,s_drepanoides_18
s_drepanoides,-122.633056,39.891944,2500,s_drepanoides_18
s_drepanoides,-122.61806,39.884167,2500,s_drepanoides_18
s_drepanoides,-122.89521,40.242455,2500,s_drepanoides_9
s_drepanoides,-122.6016,39.851,2500,s_drepanoides_18
s_drepanoides,-122.594295,39.741634,2500,s_drepanoides_4
s_drepanoides,-122.63389,39.884167,2500,s_drepanoides_18
s_drepanoides,-122.608779,39.742286,2500,s_drepanoides_4
s_drepanoides,-122.650046,39.900998,2500,s_drepanoides_18
s_drepanoides,-123.0559,40.3102,2500,s_drepanoides_14
s_drepanoides,-122.6486,40.0141,2500,s_drepanoides_16
s_drepanoides,-121.78389,40.366943,2500,s_drepanoides_10
s_drepanoides,-122.662362,39.914526,2500,s_drepanoides_18
s_drepanoides,-122.7019,40.0095,2500,s_drepanoides_16
s_drepanoides,-122.63306,39.891945,2500,s_drepanoides_18
s_drepanoides,-123.0947,40.3684,2500,s_drepanoides_14
s_drepanoides,-121.71694,39.9675,2500,s_drepanoides_5
s_drepanoides,-122.76695,40.055428,2500,s_drepanoides_6
s_drepanoides,-123.149,40.3375,2500,s_drepanoides_15
s_drepanoides,-122.66411,40.03892,2500,s_drepanoides_16
s_drepanoides,-121.57054,39.689984,2500,s_drepanoides_3
s_drepanoides,-123.021946,40.33168,2500,s_drepanoides_14
s_drepanoides,-123.036,40.252,2500,s_drepanoides_8
s_drepanoides,-122.659865,39.821341,5000,s_drepanoides_18
s_drepanoides,-122.662953,39.914138,2500,s_drepanoides_18
s_drepanoides,-122.65617,39.90822,2500,s_drepanoides_18
s_drepanoides,-123.097735,40.294868,2500,s_drepanoides_14
s_drepanoides,-122.65296,39.81724,2500,s_drepanoides_18
s_drepanoides,-122.7022,40.4405,2500,s_drepanoides_11
s_drepanoides,-122.63234,39.89348,2500,s_drepanoides_18
s_drepanoides,-122.6411,39.8982,2500,s_drepanoides_18
s_drepanoides,-122.4781,39.169489,2500,s_drepanoides_1
s_drepanoides,-123.083336,40.383335,2500,s_drepanoides_14
s_drepanoides,-122.89658,40.247826,2500,s_drepanoides_9
s_drepanoides,-122.65325,39.90477,2500,s_drepanoides_18
s_drepanoides,-122.646958,39.926683,2500,s_drepanoides_18
s_drepanoides,-122.64961,39.89966,3000,s_drepanoides_18
s_drepanoides,-122.59366,39.653693,2500,s_drepanoides_2
s_drepanoides,-122.578201,39.829748,2500,s_drepanoides_18
s_drepanoides,-122.848153,40.338488,5000,s_drepanoides_13
s_drepanoides,-122.654673,39.907699,2500,s_drepanoides_18
s_drepanoides,-121.56271,39.7069,2500,s_drepanoides_3
s_insignis,-121.103251,36.650791,2500,s_insignis_12
s_insignis,-120.733333,36.37569,2500,s_insignis_17
s_insignis,-120.466667,36,5000,s_insignis_2
s_insignis,-121.110198,36.939372,2500,s_insignis_13
s_insignis,-120.979835,36.619825,2500,s_insignis_16
s_insignis,-120.681944,36.401944,2500,s_insignis_17
s_insignis,-120.458056,35.981944,5000,s_insignis_2
s_insignis,-120.548611,36.154167,2500,s_insignis_10
s_insignis,-121.111111,36.661389,2500,s_insignis_12
s_insignis,-120.755556,36.365,2500,s_insignis_17
s_insignis,-120.754167,36.366111,2500,s_insignis_17
s_insignis,-120.754722,36.366111,2500,s_insignis_17
s_insignis,-120.753889,36.4025,2500,s_insignis_17
s_insignis,-120.754444,36.403056,2500,s_insignis_17
s_insignis,-120.681944,36.402222,2500,s_insignis_17
s_insignis,-120.98,36.62,2500,s_insignis_16
s_insignis,-120.876389,36.380556,2500,s_insignis_18
s_insignis,-120.67441,36.41717,2500,s_insignis_17
s_insignis,-120.97869,36.61968,2500,s_insignis_16
s_insignis,-120.755697,36.365046,2500,s_insignis_17
s_insignis,-120.456111,36.100278,2500,s_insignis_3
s_insignis,-121.02972,36.818055,2500,s_insignis_14
s_insignis,-120.98478,36.61987,2500,s_insignis_16
s_insignis,-120.965833,36.806944,2500,s_insignis_14
s_insignis,-120.968042,36.829567,2500,s_insignis_14
s_insignis,-120.447789,36.091736,2500,s_insignis_3
s_insignis,-120.462222,36.099444,2500,s_insignis_3
s_insignis,-120.440556,36.093889,2500,s_insignis_3
s_insignis,-120.455971,36.100673,2500,s_insignis_3
s_insignis,-118.55862,34.575469,2500,s_insignis_1
s_insignis,-120.950369,36.614605,2500,s_insignis_16
s_insignis,-120.755003,36.36558,2500,s_insignis_17
s_insignis,-120.812403,36.246337,2500,s_insignis_6
s_insignis,-120.725862,36.377171,2500,s_insignis_17
s_insignis,-120.644421,36.277805,2500,s_insignis_8
s_insignis,-120.9956,36.619568,2500,s_insignis_16
s_insignis,-120.659715,36.437498,2500,s_insignis_17
s_insignis,-120.465908,35.990464,2500,s_insignis_2
s_insignis,-120.7835,36.195614,2500,s_insignis_11
s_insignis,-121.083044,36.65388,2500,s_insignis_12
s_insignis,-121.014301,36.628585,4000,s_insignis_16
s_insignis,-120.668554,36.429962,2500,s_insignis_17
s_insignis,-120.985714,36.619796,2500,s_insignis_16
s_insignis,-120.719262,36.194097,2500,s_insignis_11
s_insignis,-120.720482,36.196502,2500,s_insignis_11
s_insignis,-120.458492,35.984181,2500,s_insignis_2
s_insignis,-120.69417,36.34667,2500,s_insignis_17
s_insignis,-120.782921,36.194968,2500,s_insignis_11
s_insignis,-120.978524,36.850782,5000,s_insignis_14
s_insignis,-121.014507,36.62826,3000,s_insignis_16
s_insignis,-120.748098,36.369583,2500,s_insignis_17
s_insignis,-120.706981,36.34962,2500,s_insignis_17
s_insignis,-120.782855,36.356609,2500,s_insignis_17
s_insignis,-120.748098,36.369583,2500,s_insignis_17
s_insignis,-120.685068,36.411116,2500,s_insignis_17
s_insignis,-120.823346,36.315468,2500,s_insignis_9
s_insignis,-120.801975,36.368959,2500,s_insignis_17
s_insignis,-121.11823,36.656188,2500,s_insignis_12
s_insignis,-120.824824,36.471555,2500,s_insignis_20
s_insignis,-120.867226,36.45,2500,s_insignis_20
s_insignis,-120.984699,36.805663,2500,s_insignis_14
s_insignis,-120.95,36.83361,2500,s_insignis_14
s_insignis,-120.51088,36.28109,2500,s_insignis_7
s_insignis,-120.51028,36.281944,2500,s_insignis_7
s_insignis,-120.753671,36.365915,2500,s_insignis_17
s_insignis,-120.476742,36.029219,2500,s_insignis_2
s_insignis,-120.921387,36.427236,2500,s_insignis_19
s_insignis,-120.9781,36.8252,2500,s_insignis_14
s_insignis,-120.7301,36.3769,2500,s_insignis_17
s_insignis,-120.7482,36.3769,2500,s_insignis_17
s_insignis,-121.161798,36.656357,2500,s_insignis_12
s_insignis,-120.73318,36.374603,2500,s_insignis_17
s_insignis,-120.71089,36.34681,2500,s_insignis_17
s_insignis,-121.1192,36.932,3000,s_insignis_13
s_insignis,-120.90903,36.80456,2500,s_insignis_14
s_insignis,-120.889365,36.291132,2500,s_insignis_5
s_insignis,-120.6401,36.2753,3000,s_insignis_8
s_insignis,-120.979355,36.84233,2500,s_insignis_14
s_insignis,-120.92434,36.872158,5000,s_insignis_14
s_insignis,-120.737216,36.202368,2500,s_insignis_11
s_insignis,-120.888421,36.590859,2500,s_insignis_15
s_insignis,-120.676427,36.397923,2500,s_insignis_17
s_insignis,-120.977148,36.836173,2500,s_insignis_14
s_insignis,-120.67179,36.432026,2500,s_insignis_17
s_insignis,-120.97799,36.61969,2500,s_insignis_16
s_insignis,-120.9975,36.834815999999996,2500,s_insignis_14
s_insignis,-120.98792,36.609447,2500,s_insignis_16
s_insignis,-120.589516,36.23834,2500,s_insignis_4
s_insignis,-120.980033,36.620033,2500,s_insignis_16
s_insignis,-120.668443,36.430211,2500,s_insignis_17
s_morrisonii,-122.3694444,38.80166667,2500,s_morrisonii_4
s_morrisonii,-122.511111,39.168056,2500,s_morrisonii_6
s_morrisonii,-122.341846,38.792628,2500,s_morrisonii_4
s_morrisonii,-122.568179,38.678912,2500,s_morrisonii_7
s_morrisonii,-122.383889,38.816111,2500,s_morrisonii_4
